id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,document
7382491,GREAT Location + PRIVATE yard + LGBT Friendly,110644,Anders Lykke,City of Los Angeles,Hollywood,34.09346,-118.33693,Private room,180,30,13,2017-08-18,0.14,1,0,0,Los Angeles,GREAT Location + PRIVATE yard + LGBT Friendly. Room type: Private room. City: Los Angeles. Neighbourhood: Hollywood. Price: $180 per night. Minimum nights: 30. Reviews: 13.
31363375,LA Choice House-Special Room 2,230090742,LA Choice,City of Los Angeles,Harvard Heights,34.03992,-118.30648,Private room,70,30,28,2019-12-01,0.56,5,352,0,Los Angeles,LA Choice House-Special Room 2. Room type: Private room. City: Los Angeles. Neighbourhood: Harvard Heights. Price: $70 per night. Minimum nights: 30. Reviews: 28.
823363313244085031,"Cozy 2 BR, 1.5BTH, free parking on premises",146556409,Dominique,Other Cities,Inglewood,33.942175962765944,-118.35454517220968,Entire home/apt,193,1,1,2023-02-19,1.0,5,359,1,Los Angeles,"Cozy 2 BR, 1.5BTH, free parking on premises. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Inglewood. Price: $193 per night. Minimum nights: 1. Reviews: 1."
49854738,Loft above art studio by the sea,1433448,Jules,City of Los Angeles,San Pedro,33.71807,-118.29578,Entire home/apt,150,30,0,,0.0,2,361,0,Los Angeles,Loft above art studio by the sea. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: San Pedro. Price: $150 per night. Minimum nights: 30. Reviews: 0.
48093611,Home near the beach,5835000,Susan,Other Cities,Redondo Beach,33.87006,-118.38482,Private room,80,30,3,2022-08-27,0.14,2,219,1,Los Angeles,Home near the beach. Room type: Private room. City: Los Angeles. Neighbourhood: Redondo Beach. Price: $80 per night. Minimum nights: 30. Reviews: 3.
656667139317387189,🧡Modern 2BR/2BA🧡Wi-Fi✨Premium Location✨Parking,218228933,Luna,Other Cities,Pasadena,34.1426,-118.10003,Entire home/apt,233,1,3,2023-03-05,0.35,10,251,3,Los Angeles,🧡Modern 2BR/2BA🧡Wi-Fi✨Premium Location✨Parking. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Pasadena. Price: $233 per night. Minimum nights: 1. Reviews: 3.
792876979124206152,Chic 1bd  in the heart of WEHO!,170048951,Viktoriya,Other Cities,West Hollywood,34.08947681040204,-118.37158411646948,Entire home/apt,210,1,2,2023-01-15,1.07,6,336,2,Los Angeles,Chic 1bd  in the heart of WEHO!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: West Hollywood. Price: $210 per night. Minimum nights: 1. Reviews: 2.
35182277,SINGLE Apartment w/Parking for Travel Professional,225323859,Ethel,Other Cities,Hawthorne,33.92751,-118.3549,Entire home/apt,82,21,24,2023-01-02,0.53,4,313,6,Los Angeles,SINGLE Apartment w/Parking for Travel Professional. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hawthorne. Price: $82 per night. Minimum nights: 21. Reviews: 24.
52172346,Adorable 1-bdrm guesthouse w/ private entry & yard,79733737,Kelley,Other Cities,Santa Monica,34.02267,-118.45743,Entire home/apt,172,30,1,2022-03-27,0.09,1,187,1,Los Angeles,Adorable 1-bdrm guesthouse w/ private entry & yard. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Santa Monica. Price: $172 per night. Minimum nights: 30. Reviews: 1.
701649536465575028,2 Bed 2.5 Bath unit 2 Car Garage and Rain Shower,62461830,Wilford,Other Cities,Carson,33.8323036,-118.2739263,Entire home/apt,108,30,1,2023-01-24,0.68,1,1,1,Los Angeles,2 Bed 2.5 Bath unit 2 Car Garage and Rain Shower. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Carson. Price: $108 per night. Minimum nights: 30. Reviews: 1.
33879493,Stunning Master bedroom & Oceanview Patio,130070303,Angel,Other Cities,Palos Verdes Estates,33.79913,-118.39349,Private room,119,2,30,2021-03-26,0.65,1,0,0,Los Angeles,Stunning Master bedroom & Oceanview Patio. Room type: Private room. City: Los Angeles. Neighbourhood: Palos Verdes Estates. Price: $119 per night. Minimum nights: 2. Reviews: 30.
16147000,Cozy Spacious House - Close to Downtown LA,23919610,Ho,Other Cities,San Gabriel,34.0935,-118.08939,Entire home/apt,170,30,96,2020-03-16,1.26,1,0,0,Los Angeles,Cozy Spacious House - Close to Downtown LA. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: San Gabriel. Price: $170 per night. Minimum nights: 30. Reviews: 96.
1659223,Your Own Private House Near the Grove/3rd Street,8762032,Jodyne,City of Los Angeles,Beverly Grove,34.07347,-118.36546,Entire home/apt,275,30,61,2023-01-28,0.54,1,322,2,Los Angeles,Your Own Private House Near the Grove/3rd Street. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Beverly Grove. Price: $275 per night. Minimum nights: 30. Reviews: 61.
19702708,Casual Venice Bungalow,124563643,Sean,City of Los Angeles,Venice,34.00268,-118.455,Entire home/apt,195,30,1,2017-09-17,0.02,1,0,0,Los Angeles,Casual Venice Bungalow. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Venice. Price: $195 per night. Minimum nights: 30. Reviews: 1.
44192103,Villa Le Rose,354002062,Thanh Jenna,Unincorporated Areas,East San Gabriel,34.12179,-118.08492,Entire home/apt,389,4,49,2023-01-03,1.53,1,88,9,Los Angeles,Villa Le Rose. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: East San Gabriel. Price: $389 per night. Minimum nights: 4. Reviews: 49.
786925504315307981,Private Suite In A Mansion,144214204,Jino & Scott,City of Los Angeles,Sherman Oaks,34.16436412544006,-118.454529816278,Private room,99,30,0,,0.0,1003,364,0,Los Angeles,Private Suite In A Mansion. Room type: Private room. City: Los Angeles. Neighbourhood: Sherman Oaks. Price: $99 per night. Minimum nights: 30. Reviews: 0.
757703561678415376,Lux &Contemporary 2BD Condo w/ Pool in Downtown LA,391828988,Alec And Hannah,City of Los Angeles,Downtown,34.0480407,-118.2512918,Entire home/apt,186,1,7,2023-02-27,1.91,5,169,7,Los Angeles,Lux &Contemporary 2BD Condo w/ Pool in Downtown LA. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Downtown. Price: $186 per night. Minimum nights: 1. Reviews: 7.
24870148,Stunning Hollywood Hills Designer Estate with City Views,5927634,Rami,City of Los Angeles,Hollywood Hills West,34.10011,-118.37644,Entire home/apt,743,4,79,2023-02-06,1.42,2,262,19,Los Angeles,Stunning Hollywood Hills Designer Estate with City Views. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hollywood Hills West. Price: $743 per night. Minimum nights: 4. Reviews: 79.
6202174,"Charming hillside bungalow, woodsy with views!",4357679,Mara,City of Los Angeles,Mount Washington,34.09755,-118.22596,Entire home/apt,72,30,163,2021-06-06,1.93,1,180,0,Los Angeles,"Charming hillside bungalow, woodsy with views!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Mount Washington. Price: $72 per night. Minimum nights: 30. Reviews: 163."
36802751,Private Room near Long Beach/LAX - Solo Guest Only,1248612,Robert,Other Cities,Carson,33.84326,-118.27919,Private room,54,1,161,2023-03-06,4.78,2,65,55,Los Angeles,Private Room near Long Beach/LAX - Solo Guest Only. Room type: Private room. City: Los Angeles. Neighbourhood: Carson. Price: $54 per night. Minimum nights: 1. Reviews: 161.
8839844,Beverly Hills Boutique Living,34995855,Marco,Other Cities,Beverly Hills,34.0645,-118.41299,Private room,175,1,0,,0.0,1,0,0,Los Angeles,Beverly Hills Boutique Living. Room type: Private room. City: Los Angeles. Neighbourhood: Beverly Hills. Price: $175 per night. Minimum nights: 1. Reviews: 0.
770255923790371249,Tropical Suite In A Mansion,144214204,Jino & Scott,City of Los Angeles,Sherman Oaks,34.16401,-118.45487,Private room,89,30,0,,0.0,1003,365,0,Los Angeles,Tropical Suite In A Mansion. Room type: Private room. City: Los Angeles. Neighbourhood: Sherman Oaks. Price: $89 per night. Minimum nights: 30. Reviews: 0.
638346025270433030,Super quiet bedroom close to Harbor UCLA,46190515,Dimitry,Unincorporated Areas,West Carson,33.81709,-118.29549,Private room,70,10,2,2023-02-28,0.9,4,341,2,Los Angeles,Super quiet bedroom close to Harbor UCLA. Room type: Private room. City: Los Angeles. Neighbourhood: West Carson. Price: $70 per night. Minimum nights: 10. Reviews: 2.
18778010,Cottage in the Oaks,69697642,Megan,Unincorporated Areas,Topanga,34.10139,-118.5946,Entire home/apt,255,4,251,2023-02-14,3.64,2,331,36,Los Angeles,Cottage in the Oaks. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Topanga. Price: $255 per night. Minimum nights: 4. Reviews: 251.
36105781,3 bedroom home in lower Beverly Hills,2960232,Russell,Other Cities,Beverly Hills,34.06655,-118.38194,Entire home/apt,345,3,6,2020-09-03,0.14,1,0,0,Los Angeles,3 bedroom home in lower Beverly Hills. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Beverly Hills. Price: $345 per night. Minimum nights: 3. Reviews: 6.
1399365,Elegant Design Apartment with Courtyard Garden Dining Space,1930550,Cara,Other Cities,Santa Monica,34.02461,-118.48571,Entire home/apt,197,3,261,2023-03-07,2.24,1,184,37,Los Angeles,Elegant Design Apartment with Courtyard Garden Dining Space. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Santa Monica. Price: $197 per night. Minimum nights: 3. Reviews: 261.
51458335,3025 Jackson Ave( B02）,414899310,Ying,Other Cities,Rosemead,34.06239,-118.10346,Shared room,81,1,6,2023-01-23,0.32,14,365,4,Los Angeles,3025 Jackson Ave( B02）. Room type: Shared room. City: Los Angeles. Neighbourhood: Rosemead. Price: $81 per night. Minimum nights: 1. Reviews: 6.
822382262735395625,Beautiful Designer Mansion Suite,401130632,Scott And Jino,City of Los Angeles,Sherman Oaks,34.16412376567773,-118.45448881631036,Private room,71,30,0,,0.0,663,364,0,Los Angeles,Beautiful Designer Mansion Suite. Room type: Private room. City: Los Angeles. Neighbourhood: Sherman Oaks. Price: $71 per night. Minimum nights: 30. Reviews: 0.
21163503,@RedHouseVeniceBeach - Abbot Kinney & Venice Beach,2812493,Emma,City of Los Angeles,Venice,33.99062,-118.4714,Entire home/apt,275,30,109,2022-06-06,1.67,1,335,3,Los Angeles,@RedHouseVeniceBeach - Abbot Kinney & Venice Beach. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Venice. Price: $275 per night. Minimum nights: 30. Reviews: 109.
36457614,2BDR 2BATH HOUSE WIT PRIVATE BACKYARD IN HOLLYWOOD,274120992,Ivan,City of Los Angeles,Hollywood,34.09452,-118.35083,Entire home/apt,206,1,242,2023-02-19,5.74,1,296,43,Los Angeles,2BDR 2BATH HOUSE WIT PRIVATE BACKYARD IN HOLLYWOOD. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hollywood. Price: $206 per night. Minimum nights: 1. Reviews: 242.
745015839494769174,Plush Condo in Beverlywood w/ Space & VIEWS,351601637,Adriana,Other Cities,Culver City,34.02955,-118.37929,Entire home/apt,441,1,6,2023-02-21,1.4,76,313,6,Los Angeles,Plush Condo in Beverlywood w/ Space & VIEWS. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Culver City. Price: $441 per night. Minimum nights: 1. Reviews: 6.
30121248,Private Bedroom and Bathroom in Baldwin Hills,104163383,LaJoi,City of Los Angeles,Baldwin Hills/Crenshaw,34.01961,-118.37058,Private room,100,30,3,2020-04-17,0.06,3,0,0,Los Angeles,Private Bedroom and Bathroom in Baldwin Hills. Room type: Private room. City: Los Angeles. Neighbourhood: Baldwin Hills/Crenshaw. Price: $100 per night. Minimum nights: 30. Reviews: 3.
732298840253851660,Great location-Private room -1,482586788,Shu,Other Cities,Azusa,34.12476,-117.8921,Private room,58,2,14,2023-02-15,3.23,2,151,14,Los Angeles,Great location-Private room -1. Room type: Private room. City: Los Angeles. Neighbourhood: Azusa. Price: $58 per night. Minimum nights: 2. Reviews: 14.
10707679,Off Rose!Close to BEACH!,20609698,Melissa,City of Los Angeles,Venice,34.00166,-118.46615,Private room,75,30,166,2020-03-13,1.91,4,90,0,Los Angeles,Off Rose!Close to BEACH!. Room type: Private room. City: Los Angeles. Neighbourhood: Venice. Price: $75 per night. Minimum nights: 30. Reviews: 166.
745245298818562989,Adorable 2 bedroom guesthouse-Italian villa style,10174089,Miriam,Unincorporated Areas,Topanga,34.08994,-118.59357,Entire home/apt,299,1,11,2023-02-25,2.58,1,342,11,Los Angeles,Adorable 2 bedroom guesthouse-Italian villa style. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Topanga. Price: $299 per night. Minimum nights: 1. Reviews: 11.
37104290,229BA - 229 Beacon A,271118401,Catalina Vacations,Other Cities,Avalon,33.34253,-118.32878,Entire home/apt,330,3,4,2022-06-05,0.13,110,197,2,Los Angeles,229BA - 229 Beacon A. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Avalon. Price: $330 per night. Minimum nights: 3. Reviews: 4.
557395875980177572,Culver City 1920s Bungalow on Shady Cul-du-Sac,12102385,Eliza And Justin,Other Cities,Culver City,34.01685,-118.39155,Entire home/apt,305,2,40,2023-02-10,3.08,80,332,38,Los Angeles,Culver City 1920s Bungalow on Shady Cul-du-Sac. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Culver City. Price: $305 per night. Minimum nights: 2. Reviews: 40.
10834767,Gorgeous Top Floor LUX Duplex in BH,55904925,Michael & Charlotte,Other Cities,Beverly Hills,34.06712,-118.38216,Entire home/apt,349,4,6,2019-01-05,0.07,2,0,0,Los Angeles,Gorgeous Top Floor LUX Duplex in BH. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Beverly Hills. Price: $349 per night. Minimum nights: 4. Reviews: 6.
15535583,Westside Garden Studio,22778374,Lila,Other Cities,Culver City,33.99598,-118.4339,Entire home/apt,79,2,58,2019-02-05,0.78,1,0,0,Los Angeles,Westside Garden Studio. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Culver City. Price: $79 per night. Minimum nights: 2. Reviews: 58.
36200684,"Beautiful 2bd/2bath private house, 3 miles to LAX",36097032,Chen,Other Cities,Hawthorne,33.92663,-118.36448,Entire home/apt,174,1,335,2023-02-23,7.48,2,34,102,Los Angeles,"Beautiful 2bd/2bath private house, 3 miles to LAX. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hawthorne. Price: $174 per night. Minimum nights: 1. Reviews: 335."
658706129350552467,Bright Modern Home In A Great Location,185959232,Jeffrey,City of Los Angeles,Atwater Village,34.13127,-118.26699,Entire home/apt,325,4,6,2023-01-24,1.27,1,199,6,Los Angeles,Bright Modern Home In A Great Location. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Atwater Village. Price: $325 per night. Minimum nights: 4. Reviews: 6.
768866485732259255,Quaint Home With Stunning Views,196899523,Paulina,Unincorporated Areas,East Los Angeles,34.05,-118.18702,Entire home/apt,119,14,9,2023-02-20,3.33,5,110,9,Los Angeles,Quaint Home With Stunning Views. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: East Los Angeles. Price: $119 per night. Minimum nights: 14. Reviews: 9.
46066148,"Great views, privacy and location",76971568,Stephanie,City of Los Angeles,Bel-Air,34.08864,-118.45184,Entire home/apt,800,30,10,2021-08-15,0.36,1,363,0,Los Angeles,"Great views, privacy and location. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Bel-Air. Price: $800 per night. Minimum nights: 30. Reviews: 10."
31084255,A quite place to create and to collect thoughts.,213606969,DeVon,City of Los Angeles,Koreatown,34.0601,-118.29944,Entire home/apt,157,30,6,2019-08-15,0.12,2,0,0,Los Angeles,A quite place to create and to collect thoughts.. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Koreatown. Price: $157 per night. Minimum nights: 30. Reviews: 6.
18854117,European Get-Away,402408304,Scott,Other Cities,El Segundo,33.92568,-118.40944,Entire home/apt,99,1,561,2023-03-03,7.97,1,36,117,Los Angeles,European Get-Away. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: El Segundo. Price: $99 per night. Minimum nights: 1. Reviews: 561.
51654474,❤️Charming Modern House Near Downtown Los Angeles,418223160,Amanda,Other Cities,Alhambra,34.09779,-118.13464,Entire home/apt,162,2,63,2023-02-19,3.43,4,344,39,Los Angeles,❤️Charming Modern House Near Downtown Los Angeles. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Alhambra. Price: $162 per night. Minimum nights: 2. Reviews: 63.
13248631,Roomy and Well-Located Private Bedroom and Bath,53597020,Brendan,City of Los Angeles,Sawtelle,34.0459,-118.45735,Private room,40,30,1,2016-06-08,0.01,1,0,0,Los Angeles,Roomy and Well-Located Private Bedroom and Bath. Room type: Private room. City: Los Angeles. Neighbourhood: Sawtelle. Price: $40 per night. Minimum nights: 30. Reviews: 1.
765831392383974837,"NEW! Whittier Home: Shared Courtyard, Near Hiking!",126644161,Evolve,Other Cities,Whittier,33.95761,-118.04644,Entire home/apt,114,2,5,2023-02-20,1.49,79,352,5,Los Angeles,"NEW! Whittier Home: Shared Courtyard, Near Hiking!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Whittier. Price: $114 per night. Minimum nights: 2. Reviews: 5."
12070798,Los Feliz Mid-Century Modern,20634701,Noah,City of Los Angeles,Los Feliz,34.11049,-118.28008,Entire home/apt,285,30,2,2017-06-18,0.02,1,0,0,Los Angeles,Los Feliz Mid-Century Modern. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Los Feliz. Price: $285 per night. Minimum nights: 30. Reviews: 2.
714679307325446314,1920s home in the Hwood Hills adjacent to Runyon,971012,Cynthia,City of Los Angeles,Hollywood Hills West,34.107327201892254,-118.35358592670592,Entire home/apt,450,7,0,,0.0,2,280,0,Los Angeles,1920s home in the Hwood Hills adjacent to Runyon. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Hollywood Hills West. Price: $450 per night. Minimum nights: 7. Reviews: 0.
743405030347629880,Modern/Minimalist Rental Home near Lancaster BLVD!,263082181,Missael,Other Cities,Lancaster,34.6925874,-118.1394004,Entire home/apt,141,1,3,2023-03-05,0.77,1,365,3,Los Angeles,Modern/Minimalist Rental Home near Lancaster BLVD!. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Lancaster. Price: $141 per night. Minimum nights: 1. Reviews: 3.
3583498,Entire Suite: super clean! Walk to the beach.,7765823,Lorna,Other Cities,Santa Monica,34.00798,-118.47978,Entire home/apt,197,2,153,2023-03-03,1.47,1,274,32,Los Angeles,Entire Suite: super clean! Walk to the beach.. Room type: Entire home/apt. City: Los Angeles. Neighbourhood: Santa Monica. Price: $197 per night. Minimum nights: 2. Reviews: 153.
